play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,duration_seconds
1027,300,2024-10-15 10:26:29.997,2024-10-15 17:36:29.997,BROWSER,COMPLETED,2422,25800.0
1028,216,2024-11-23 01:59:05.724,2024-11-23 09:52:05.724,BROWSER,TIMEOUT,101,28380.0
1029,135,2024-12-13 07:30:59.843,2024-12-13 11:23:59.843,BROWSER,ABORTED,4257,13980.0
1030,28,2024-11-14 02:52:06.090,2024-11-14 03:31:06.090,MOBILE,COMPLETED,4668,2340.0
1031,166,2024-11-23 00:10:54.402,2024-11-23 02:54:54.402,MOBILE,TIMEOUT,2225,9840.0
1032,428,2024-12-25 14:02:29.776,2024-12-25 16:28:29.776,BROWSER,COMPLETED,2187,8760.0
1033,104,2024-12-22 22:29:09.231,2024-12-23 00:13:09.231,MOBILE,COMPLETED,2978,6240.0
1034,100,2024-12-25 05:17:06.062,2024-12-25 13:02:06.062,MOBILE,ABORTED,2114,27900.0
1035,356,2024-12-26 10:12:17.998,2024-12-26 15:29:17.998,MOBILE,TIMEOUT,3594,19020.0
1036,59,2024-12-30 15:37:21.128,2024-12-30 21:41:21.128,MOBILE,TIMEOUT,765,21840.0
1038,86,2024-12-28 08:08:38.321,2024-12-28 10:52:38.321,BROWSER,TIMEOUT,3034,9840.0
1039,352,2024-11-23 12:46:17.005,2024-11-23 14:21:17.005,BROWSER,ABORTED,3590,5700.0
1040,383,2024-10-01 20:35:54.576,2024-10-02 03:39:54.576,BROWSER,COMPLETED,2626,25440.0
1041,199,2024-11-25 03:39:49.157,2024-11-25 10:13:49.157,BROWSER,TIMEOUT,4470,23640.0
1042,285,2024-09-28 22:36:25.336,2024-09-29 01:01:25.336,MOBILE,ABORTED,2116,8700.0
1043,382,2024-12-15 21:02:34.944,2024-12-16 00:19:34.944,BROWSER,TIMEOUT,2303,11820.0
1044,156,2024-12-24 05:09:33.744,2024-12-24 14:58:33.744,BROWSER,COMPLETED,2046,35340.0
1045,245,2024-07-08 23:40:41.184,2024-07-08 23:50:41.184,MOBILE,ABORTED,1343,600.0
1046,381,2024-12-26 09:25:04.490,2024-12-26 11:13:04.490,BROWSER,ABORTED,4730,6480.0
1047,190,2024-11-30 08:39:24.717,2024-11-30 15:32:24.717,MOBILE,ABORTED,2075,24780.0
1048,112,2024-11-09 13:11:43.118,2024-11-09 22:12:43.118,MOBILE,COMPLETED,4314,32460.0
1049,383,2024-10-16 05:41:13.446,2024-10-16 12:52:13.446,MOBILE,COMPLETED,3384,25860.0
1050,192,2024-08-31 23:59:12.081,2024-09-01 04:38:12.081,MOBILE,COMPLETED,117,16740.0
1051,51,2024-10-22 10:07:27.147,2024-10-22 11:23:27.147,BROWSER,TIMEOUT,1209,4560.0
1052,362,2024-12-27 06:49:35.527,2024-12-27 12:03:35.527,BROWSER,ABORTED,4508,18840.0
1053,148,2024-06-22 10:31:57.699,2024-06-22 11:21:57.699,MOBILE,TIMEOUT,1259,3000.0
1054,32,2024-12-27 07:30:09.373,2024-12-27 16:07:09.373,MOBILE,ABORTED,2632,31020.0
1055,106,2024-07-26 01:31:31.396,2024-07-26 09:17:31.396,BROWSER,COMPLETED,701,27960.0
1056,432,2024-12-18 23:33:07.499,2024-12-19 08:47:07.499,BROWSER,ABORTED,4864,33240.0
1057,181,2024-12-07 06:36:44.370,2024-12-07 13:49:44.370,BROWSER,TIMEOUT,3590,25980.0
1058,331,2024-12-05 09:20:56.177,2024-12-05 11:01:56.177,MOBILE,TIMEOUT,315,6060.0
1059,463,2024-12-14 09:34:07.412,2024-12-14 13:30:07.412,MOBILE,COMPLETED,3288,14160.0
1060,281,2024-12-24 07:07:44.844,2024-12-24 08:20:44.844,MOBILE,ABORTED,4992,4380.0
1061,323,2024-12-02 04:22:28.400,2024-12-02 12:01:28.400,MOBILE,COMPLETED,3674,27540.0
1062,451,2024-05-23 19:59:19.495,2024-05-24 00:33:19.495,BROWSER,TIMEOUT,3037,16440.0
1063,78,2024-10-18 19:41:39.407,2024-10-19 00:25:39.407,BROWSER,COMPLETED,1097,17040.0
1064,216,2024-12-07 14:08:26.660,2024-12-07 18:17:26.660,BROWSER,COMPLETED,933,14940.0
1065,258,2024-11-25 08:24:18.299,2024-11-25 15:01:18.299,BROWSER,COMPLETED,3869,23820.0
1066,180,2024-12-21 20:34:04.454,2024-12-22 06:34:04.454,BROWSER,COMPLETED,4994,36000.0
1067,83,2024-12-16 21:21:04.536,2024-12-17 02:05:04.536,BROWSER,COMPLETED,2203,17040.0
1068,425,2024-07-27 14:51:32.110,2024-07-27 17:44:32.110,BROWSER,TIMEOUT,4374,10380.0
1069,443,2024-12-30 09:45:33.231,2024-12-30 16:25:33.231,MOBILE,ABORTED,1372,24000.0
1070,80,2024-12-30 11:46:06.684,2024-12-30 15:09:06.684,BROWSER,ABORTED,2930,12180.0
1071,245,2024-12-27 18:00:53.154,2024-12-28 03:20:53.154,MOBILE,TIMEOUT,347,33600.0
1072,37,2024-12-29 08:17:35.092,2024-12-29 18:15:35.092,MOBILE,ABORTED,4177,35880.0
1073,384,2024-10-04 18:25:30.108,2024-10-04 21:11:30.108,BROWSER,TIMEOUT,1870,9960.0
1074,327,2024-09-24 19:37:57.416,2024-09-25 01:11:57.416,MOBILE,TIMEOUT,505,20040.0
1075,48,2024-01-14 19:05:19.112,2024-01-15 04:07:19.112,MOBILE,ABORTED,1570,32520.0
1076,485,2024-10-18 01:25:13.106,2024-10-18 07:39:13.106,MOBILE,ABORTED,1789,22440.0
1077,13,2024-10-21 02:36:03.597,2024-10-21 10:29:03.597,BROWSER,ABORTED,672,28380.0
1078,300,2024-11-19 05:04:37.500,2024-11-19 13:17:37.500,BROWSER,COMPLETED,2091,29580.0
1079,435,2024-01-31 16:01:08.368,2024-01-31 17:20:08.368,BROWSER,TIMEOUT,4947,4740.0
1080,19,2024-05-29 09:14:50.252,2024-05-29 17:30:50.252,MOBILE,TIMEOUT,4357,29760.0
1081,164,2024-12-19 09:07:44.598,2024-12-19 14:20:44.598,BROWSER,ABORTED,2011,18780.0
1082,54,2024-10-10 22:30:50.785,2024-10-11 01:11:50.785,BROWSER,COMPLETED,4980,9660.0
1083,150,2024-11-06 15:12:22.191,2024-11-06 23:13:22.191,MOBILE,TIMEOUT,1170,28860.0
1084,123,2024-07-05 08:57:20.103,2024-07-05 18:32:20.103,BROWSER,ABORTED,3924,34500.0
1085,305,2024-12-30 06:45:17.090,2024-12-30 15:04:17.090,MOBILE,TIMEOUT,1466,29940.0
1086,442,2024-04-18 14:07:56.665,2024-04-18 21:46:56.665,BROWSER,COMPLETED,3017,27540.0
1087,94,2024-10-21 13:38:30.181,2024-10-21 18:18:30.181,BROWSER,TIMEOUT,276,16800.0
1088,411,2024-12-07 10:26:33.657,2024-12-07 17:22:33.657,BROWSER,ABORTED,3397,24960.0
1089,17,2024-12-30 17:39:57.056,2024-12-30 18:45:57.056,MOBILE,COMPLETED,365,3960.0
1090,398,2024-10-18 16:22:35.169,2024-10-19 01:50:35.169,BROWSER,COMPLETED,4775,34080.0
1091,454,2024-04-14 21:55:20.669,2024-04-15 05:46:20.669,MOBILE,ABORTED,3444,28260.0
1092,151,2024-09-08 15:47:51.197,2024-09-08 16:07:51.197,MOBILE,ABORTED,2802,1200.0
1093,71,2024-12-21 09:43:06.091,2024-12-21 17:16:06.091,BROWSER,TIMEOUT,1045,27180.0
1094,163,2024-11-24 21:29:34.142,2024-11-25 03:15:34.142,MOBILE,ABORTED,426,20760.0
1095,341,2024-12-30 04:11:45.794,2024-12-30 11:44:45.794,MOBILE,ABORTED,1879,27180.0
1096,294,2024-12-20 09:32:51.936,2024-12-20 13:59:51.936,BROWSER,ABORTED,2597,16020.0
1097,107,2024-12-02 07:31:51.607,2024-12-02 16:25:51.607,MOBILE,COMPLETED,3315,32040.0
1098,448,2024-11-26 22:15:09.095,2024-11-27 03:45:09.095,BROWSER,ABORTED,2645,19800.0
1099,224,2024-12-04 10:51:30.105,2024-12-04 11:57:30.105,MOBILE,TIMEOUT,871,3960.0
1100,87,2024-12-14 18:45:05.089,2024-12-15 00:55:05.089,MOBILE,COMPLETED,4585,22200.0
1101,446,2024-12-30 02:53:34.044,2024-12-30 08:14:34.044,BROWSER,TIMEOUT,4643,19260.0
1102,49,2024-11-04 00:59:05.625,2024-11-04 01:11:05.625,MOBILE,ABORTED,3956,720.0
1103,139,2024-11-14 23:18:45.561,2024-11-15 08:23:45.561,MOBILE,TIMEOUT,1222,32700.0
1104,263,2024-09-05 12:25:08.951,2024-09-05 19:47:08.951,BROWSER,TIMEOUT,4532,26520.0
1105,279,2024-12-12 16:11:51.940,2024-12-13 02:08:51.940,MOBILE,ABORTED,1530,35820.0
1106,105,2024-12-22 20:23:38.364,2024-12-23 00:39:38.364,MOBILE,COMPLETED,2421,15360.0
1107,214,2024-12-23 12:14:30.216,2024-12-23 13:36:30.216,MOBILE,COMPLETED,3705,4920.0
1108,144,2024-12-23 16:26:45.829,2024-12-23 21:51:45.829,MOBILE,COMPLETED,3027,19500.0
1109,225,2024-12-20 00:51:32.591,2024-12-20 01:28:32.591,MOBILE,COMPLETED,3336,2220.0
1110,227,2024-06-30 18:38:03.894,2024-06-30 23:01:03.894,MOBILE,COMPLETED,672,15780.0
1111,64,2024-12-28 07:09:02.921,2024-12-28 15:06:02.921,MOBILE,ABORTED,2670,28620.0
1112,421,2024-12-18 12:51:54.801,2024-12-18 22:08:54.801,MOBILE,TIMEOUT,1282,33420.0
1113,48,2024-08-30 21:18:13.581,2024-08-30 21:54:13.581,MOBILE,ABORTED,3366,2160.0
1114,115,2024-12-12 01:01:11.665,2024-12-12 06:24:11.665,BROWSER,TIMEOUT,3530,19380.0
1115,79,2024-12-30 14:26:34.604,2024-12-30 19:46:34.604,BROWSER,TIMEOUT,3660,19200.0
1116,215,2024-10-10 21:56:26.994,2024-10-11 04:09:26.994,BROWSER,TIMEOUT,333,22380.0
1117,103,2024-12-28 05:02:36.297,2024-12-28 05:30:36.297,MOBILE,COMPLETED,1794,1680.0
1118,433,2024-12-05 22:09:19.523,2024-12-06 06:26:19.523,MOBILE,ABORTED,572,29820.0
1119,336,2024-12-30 09:35:27.763,2024-12-30 16:40:27.763,BROWSER,COMPLETED,2380,25500.0
1120,121,2024-11-08 23:03:49.690,2024-11-09 03:48:49.690,MOBILE,ABORTED,480,17100.0
1121,99,2024-12-25 14:33:58.317,2024-12-25 22:35:58.317,MOBILE,ABORTED,4320,28920.0
1122,170,2024-12-30 06:10:39.437,2024-12-30 11:24:39.437,BROWSER,TIMEOUT,3747,18840.0
1123,112,2024-12-03 13:38:35.174,2024-12-03 15:39:35.174,BROWSER,TIMEOUT,935,7260.0
1124,260,2024-06-21 00:34:00.311,2024-06-21 04:32:00.311,BROWSER,TIMEOUT,4824,14280.0
1126,184,2024-12-23 02:09:39.401,2024-12-23 07:33:39.401,BROWSER,COMPLETED,4828,19440.0
1127,415,2024-01-09 08:41:00.006,2024-01-09 14:06:00.006,BROWSER,COMPLETED,3933,19500.0
1128,156,2024-12-25 09:44:00.178,2024-12-25 16:21:00.178,MOBILE,TIMEOUT,1395,23820.0
1129,123,2024-09-09 03:04:38.145,2024-09-09 04:22:38.145,BROWSER,TIMEOUT,542,4680.0
1130,489,2024-12-08 17:15:22.240,2024-12-08 19:06:22.240,BROWSER,COMPLETED,4215,6660.0
1131,292,2024-12-30 16:43:49.317,2024-12-30 18:34:49.317,MOBILE,TIMEOUT,1657,6660.0
1132,303,2024-09-29 03:10:23.377,2024-09-29 09:09:23.377,MOBILE,ABORTED,2806,21540.0
1133,402,2024-11-26 12:58:17.151,2024-11-26 20:43:17.151,MOBILE,TIMEOUT,2800,27900.0
1134,364,2024-12-25 00:26:54.873,2024-12-25 03:28:54.873,BROWSER,COMPLETED,2441,10920.0
1135,398,2024-12-30 10:20:15.796,2024-12-30 19:39:15.796,BROWSER,ABORTED,1280,33540.0
1136,494,2024-09-03 12:03:04.200,2024-09-03 12:56:04.200,BROWSER,TIMEOUT,178,3180.0
1137,13,2024-11-18 04:51:39.498,2024-11-18 07:54:39.498,MOBILE,COMPLETED,4560,10980.0
1138,92,2024-12-06 12:51:47.309,2024-12-06 18:19:47.309,MOBILE,ABORTED,1539,19680.0
1139,350,2024-12-30 15:06:56.173,2024-12-30 21:22:56.173,MOBILE,TIMEOUT,4205,22560.0
1140,34,2024-12-18 22:59:30.458,2024-12-19 04:14:30.458,BROWSER,TIMEOUT,2424,18900.0
1141,64,2024-12-30 16:12:02.824,2024-12-30 19:43:02.824,MOBILE,COMPLETED,3489,12660.0
1142,368,2024-12-19 08:21:23.151,2024-12-19 18:14:23.151,MOBILE,TIMEOUT,359,35580.0
1143,195,2024-10-24 22:29:30.699,2024-10-25 04:59:30.699,BROWSER,ABORTED,568,23400.0
1144,88,2024-08-30 02:20:34.589,2024-08-30 04:35:34.589,MOBILE,ABORTED,2486,8100.0
1145,78,2024-11-26 21:58:06.405,2024-11-27 07:43:06.405,MOBILE,COMPLETED,423,35100.0
1146,293,2024-12-25 21:50:31.087,2024-12-26 02:36:31.087,MOBILE,TIMEOUT,817,17160.0
1147,313,2024-12-29 03:37:08.762,2024-12-29 13:16:08.762,BROWSER,ABORTED,1265,34740.0
1148,340,2024-12-30 16:45:43.090,2024-12-30 22:21:43.090,MOBILE,COMPLETED,2594,20160.0
1149,207,2024-12-28 18:33:08.087,2024-12-29 04:13:08.087,BROWSER,ABORTED,1067,34800.0
1150,126,2024-12-27 09:18:40.063,2024-12-27 19:14:40.063,BROWSER,COMPLETED,3421,35760.0
1151,198,2024-07-12 06:44:45.197,2024-07-12 11:43:45.197,BROWSER,ABORTED,3680,17940.0
1152,347,2024-12-17 16:23:31.980,2024-12-17 23:05:31.980,BROWSER,COMPLETED,1652,24120.0
1153,494,2024-12-12 21:59:04.403,2024-12-13 05:06:04.403,BROWSER,TIMEOUT,1207,25620.0
1155,335,2024-03-31 23:50:47.305,2024-04-01 06:24:47.305,MOBILE,TIMEOUT,2783,23640.0
1157,127,2024-12-28 05:20:25.870,2024-12-28 12:11:25.870,MOBILE,COMPLETED,1624,24660.0
1158,399,2024-12-15 05:29:16.953,2024-12-15 15:05:16.953,BROWSER,COMPLETED,3861,34560.0
1159,408,2024-12-26 05:02:40.223,2024-12-26 09:39:40.223,BROWSER,ABORTED,956,16620.0
1160,392,2024-11-08 05:00:30.729,2024-11-08 12:31:30.729,BROWSER,COMPLETED,1506,27060.0
1162,456,2024-11-27 20:53:07.263,2024-11-27 23:44:07.263,BROWSER,TIMEOUT,956,10260.0
1163,442,2024-07-19 09:19:18.289,2024-07-19 13:00:18.289,BROWSER,TIMEOUT,2464,13260.0
1164,72,2024-03-27 08:09:30.178,2024-03-27 16:34:30.178,MOBILE,COMPLETED,2000,30300.0
1165,46,2024-12-21 23:56:02.682,2024-12-22 01:00:02.682,MOBILE,COMPLETED,3534,3840.0
1166,172,2024-12-26 03:49:43.498,2024-12-26 08:24:43.498,BROWSER,COMPLETED,4999,16500.0
1167,332,2024-10-09 18:08:25.090,2024-10-10 03:37:25.090,MOBILE,COMPLETED,2904,34140.0
1168,278,2024-12-18 18:43:21.200,2024-12-18 22:08:21.200,BROWSER,ABORTED,2845,12300.0
1169,40,2024-07-08 08:21:33.010,2024-07-08 10:30:33.010,MOBILE,COMPLETED,4773,7740.0
1171,462,2024-05-12 09:25:03.352,2024-05-12 11:42:03.352,MOBILE,ABORTED,3095,8220.0
1172,72,2024-12-13 08:26:38.107,2024-12-13 13:02:38.107,MOBILE,COMPLETED,2921,16560.0
1173,5,2024-12-22 22:30:42.111,2024-12-23 03:41:42.111,BROWSER,ABORTED,1904,18660.0
1174,500,2024-12-19 04:29:23.009,2024-12-19 11:42:23.009,BROWSER,COMPLETED,2691,25980.0
1175,484,2024-12-30 08:35:21.274,2024-12-30 17:46:21.274,BROWSER,COMPLETED,1029,33060.0
1176,16,2024-12-03 00:01:47.015,2024-12-03 01:15:47.015,MOBILE,ABORTED,521,4440.0
1177,406,2024-07-21 23:32:43.059,2024-07-22 08:38:43.059,MOBILE,COMPLETED,1944,32760.0
1178,118,2024-12-30 18:02:03.232,2024-12-30 21:30:03.232,BROWSER,COMPLETED,4372,12480.0
1179,103,2024-12-29 21:17:51.784,2024-12-30 01:42:51.784,BROWSER,ABORTED,310,15900.0
1180,499,2024-12-29 15:49:02.135,2024-12-29 17:19:02.135,MOBILE,COMPLETED,4882,5400.0
1181,472,2024-10-18 21:01:03.930,2024-10-19 05:59:03.930,BROWSER,COMPLETED,4181,32280.0
1182,175,2024-12-05 20:15:45.273,2024-12-05 22:36:45.273,BROWSER,ABORTED,1156,8460.0
1183,300,2024-12-13 22:41:58.498,2024-12-14 01:42:58.498,BROWSER,ABORTED,4504,10860.0
1185,432,2024-12-27 03:51:22.054,2024-12-27 10:20:22.054,BROWSER,TIMEOUT,4299,23340.0
1186,89,2024-12-05 13:38:25.158,2024-12-05 23:10:25.158,MOBILE,COMPLETED,4745,34320.0
1187,184,2024-12-25 01:42:07.630,2024-12-25 11:16:07.630,BROWSER,TIMEOUT,1503,34440.0
1188,44,2024-08-22 11:49:10.288,2024-08-22 17:04:10.288,MOBILE,COMPLETED,220,18900.0
1189,484,2024-12-30 18:13:35.454,2024-12-30 21:44:35.454,MOBILE,COMPLETED,2974,12660.0
1190,432,2024-12-27 12:22:23.017,2024-12-27 15:02:23.017,BROWSER,TIMEOUT,3156,9600.0
1191,447,2024-09-19 01:58:42.738,2024-09-19 05:11:42.738,MOBILE,TIMEOUT,1100,11580.0
1192,326,2024-12-16 17:29:11.053,2024-12-17 02:58:11.053,BROWSER,COMPLETED,2089,34140.0
1193,420,2024-11-28 04:06:27.579,2024-11-28 05:12:27.579,MOBILE,ABORTED,4802,3960.0
1194,407,2024-09-14 21:07:09.212,2024-09-15 00:10:09.212,MOBILE,TIMEOUT,645,10980.0
1196,485,2024-10-29 11:18:11.982,2024-10-29 13:25:11.982,MOBILE,COMPLETED,3837,7620.0
1197,334,2024-01-25 12:47:23.042,2024-01-25 18:22:23.042,MOBILE,COMPLETED,2994,20100.0
1198,226,2024-12-14 14:03:41.165,2024-12-14 18:15:41.165,BROWSER,COMPLETED,2492,15120.0
1199,306,2024-12-11 08:09:20.733,2024-12-11 09:26:20.733,BROWSER,ABORTED,3300,4620.0
1200,35,2024-08-13 01:02:58.028,2024-08-13 04:13:58.028,MOBILE,COMPLETED,357,11460.0
1201,121,2024-12-09 23:51:03.713,2024-12-10 02:51:03.713,MOBILE,COMPLETED,341,10800.0
1203,376,2024-12-24 11:35:21.085,2024-12-24 19:34:21.085,MOBILE,COMPLETED,3494,28740.0
1204,366,2024-12-30 06:54:25.019,2024-12-30 15:10:25.019,MOBILE,TIMEOUT,1120,29760.0
1205,90,2024-10-27 10:08:55.417,2024-10-27 18:08:55.417,MOBILE,TIMEOUT,4900,28800.0
1206,76,2024-12-05 20:28:38.445,2024-12-06 05:09:38.445,BROWSER,ABORTED,4892,31260.0
1207,456,2024-12-19 03:45:37.823,2024-12-19 13:37:37.823,MOBILE,ABORTED,2082,35520.0
1208,461,2024-12-30 19:37:11.140,2024-12-30 21:58:11.140,BROWSER,TIMEOUT,2509,8460.0
1209,444,2024-08-03 00:37:42.248,2024-08-03 09:43:42.248,BROWSER,ABORTED,2806,32760.0
1210,183,2024-12-30 00:26:47.434,2024-12-30 08:32:47.434,MOBILE,TIMEOUT,902,29160.0
1211,413,2024-12-12 11:05:45.190,2024-12-12 11:59:45.190,BROWSER,COMPLETED,4812,3240.0
1212,393,2024-12-04 16:29:19.071,2024-12-04 17:02:19.071,BROWSER,COMPLETED,1521,1980.0
1213,42,2024-08-21 14:24:44.074,2024-08-21 17:55:44.074,BROWSER,COMPLETED,2202,12660.0
1214,457,2024-01-26 03:50:03.583,2024-01-26 06:43:03.583,BROWSER,TIMEOUT,230,10380.0
1215,329,2024-12-30 13:08:53.139,2024-12-30 16:46:53.139,MOBILE,TIMEOUT,1171,13080.0
1216,360,2024-12-30 21:43:39.759,2024-12-30 23:35:39.759,BROWSER,TIMEOUT,2502,6720.0
1217,171,2024-08-02 02:43:34.690,2024-08-02 11:52:34.690,BROWSER,ABORTED,1948,32940.0
1218,304,2024-02-02 07:54:46.406,2024-02-02 16:23:46.406,BROWSER,ABORTED,3283,30540.0
1219,195,2024-12-25 20:35:20.677,2024-12-26 06:02:20.677,MOBILE,COMPLETED,1409,34020.0
1220,85,2024-11-03 02:41:44.231,2024-11-03 03:27:44.231,BROWSER,TIMEOUT,3950,2760.0
1221,354,2024-12-21 13:33:44.520,2024-12-21 14:42:44.520,BROWSER,ABORTED,118,4140.0
1222,294,2024-12-27 02:07:11.262,2024-12-27 04:09:11.262,MOBILE,ABORTED,1195,7320.0
1223,470,2024-12-28 05:31:34.382,2024-12-28 12:59:34.382,MOBILE,ABORTED,1671,26880.0
1224,297,2024-11-02 18:31:08.078,2024-11-03 01:49:08.078,BROWSER,TIMEOUT,2672,26280.0
1225,21,2024-11-26 08:59:44.549,2024-11-26 12:23:44.549,MOBILE,ABORTED,1832,12240.0
1226,380,2024-12-23 20:38:24.605,2024-12-23 22:56:24.605,MOBILE,TIMEOUT,1920,8280.0
1227,166,2024-12-12 18:58:54.497,2024-12-13 04:01:54.497,BROWSER,COMPLETED,2047,32580.0
1228,184,2024-12-30 00:32:09.888,2024-12-30 07:28:09.888,BROWSER,TIMEOUT,3435,24960.0
1230,451,2024-06-14 11:04:22.962,2024-06-14 18:17:22.962,MOBILE,COMPLETED,557,25980.0
1231,100,2024-12-28 12:29:35.305,2024-12-28 19:11:35.305,BROWSER,COMPLETED,2399,24120.0
1232,349,2024-12-14 03:07:34.741,2024-12-14 12:35:34.741,BROWSER,COMPLETED,3000,34080.0
1233,11,2024-11-21 17:24:18.888,2024-11-21 22:29:18.888,MOBILE,COMPLETED,2291,18300.0
1234,67,2024-11-05 12:20:23.291,2024-11-05 20:14:23.291,BROWSER,COMPLETED,4308,28440.0
1235,159,2024-12-29 14:23:18.966,2024-12-29 21:47:18.966,MOBILE,ABORTED,238,26640.0
1236,141,2024-12-27 03:51:36.668,2024-12-27 07:51:36.668,MOBILE,COMPLETED,3426,14400.0
1237,408,2024-12-29 19:08:18.448,2024-12-30 00:42:18.448,BROWSER,TIMEOUT,1384,20040.0
1238,320,2024-10-10 06:07:53.103,2024-10-10 07:13:53.103,MOBILE,COMPLETED,3929,3960.0
1239,133,2024-07-05 18:47:11.790,2024-07-06 02:14:11.790,BROWSER,COMPLETED,3487,26820.0
1240,306,2024-12-13 13:11:11.091,2024-12-13 19:58:11.091,MOBILE,COMPLETED,1033,24420.0
1242,357,2024-12-06 22:38:37.078,2024-12-07 04:46:37.078,MOBILE,TIMEOUT,3534,22080.0
1243,197,2024-08-02 12:45:05.356,2024-08-02 20:00:05.356,BROWSER,TIMEOUT,4504,26100.0
1244,281,2024-12-30 16:23:41.676,2024-12-30 20:49:41.676,MOBILE,TIMEOUT,4854,15960.0
1246,160,2024-03-31 08:45:53.781,2024-03-31 10:32:53.781,MOBILE,TIMEOUT,2017,6420.0
1247,327,2024-11-26 21:03:46.607,2024-11-26 21:39:46.607,BROWSER,COMPLETED,1471,2160.0
1248,414,2024-01-04 15:49:17.977,2024-01-05 00:00:17.977,MOBILE,TIMEOUT,1001,29460.0
1249,492,2024-08-28 18:17:46.799,2024-08-29 01:17:46.799,MOBILE,TIMEOUT,1332,25200.0
1251,175,2024-12-24 23:15:13.004,2024-12-25 06:06:13.004,BROWSER,COMPLETED,4296,24660.0
1252,186,2024-12-29 19:41:12.892,2024-12-30 01:33:12.892,BROWSER,TIMEOUT,1025,21120.0
1253,466,2024-12-04 08:10:07.972,2024-12-04 13:45:07.972,MOBILE,TIMEOUT,1584,20100.0
1254,100,2024-12-30 04:38:48.708,2024-12-30 14:36:48.708,BROWSER,TIMEOUT,3097,35880.0
1255,345,2024-10-07 03:55:55.802,2024-10-07 12:58:55.802,BROWSER,COMPLETED,1555,32580.0
1256,308,2024-12-27 00:11:09.101,2024-12-27 05:45:09.101,BROWSER,ABORTED,4124,20040.0
1257,125,2024-12-29 05:10:04.711,2024-12-29 07:57:04.711,MOBILE,ABORTED,1645,10020.0
1258,40,2024-11-07 15:18:31.095,2024-11-07 20:47:31.095,BROWSER,TIMEOUT,2072,19740.0
1259,246,2024-12-29 10:43:14.512,2024-12-29 18:56:14.512,MOBILE,COMPLETED,916,29580.0
1260,463,2024-12-29 17:12:48.957,2024-12-29 18:39:48.957,BROWSER,TIMEOUT,3881,5220.0
1261,173,2024-12-29 12:32:47.719,2024-12-29 22:29:47.719,BROWSER,TIMEOUT,4964,35820.0
1262,415,2024-08-26 09:25:00.771,2024-08-26 10:52:00.771,MOBILE,ABORTED,4587,5220.0
1263,398,2024-12-30 23:03:18.405,2024-12-30 23:15:18.405,BROWSER,ABORTED,3606,720.0
1264,58,2024-12-26 08:50:47.963,2024-12-26 15:30:47.963,MOBILE,TIMEOUT,580,24000.0
1265,447,2024-11-16 21:27:06.922,2024-11-16 22:36:06.922,BROWSER,ABORTED,429,4140.0
1266,341,2024-12-30 17:15:09.797,2024-12-30 18:08:09.797,BROWSER,TIMEOUT,4556,3180.0
1267,51,2024-11-16 22:42:44.830,2024-11-17 07:05:44.830,MOBILE,ABORTED,4950,30180.0
1268,33,2024-12-19 11:43:33.588,2024-12-19 20:23:33.588,MOBILE,TIMEOUT,4061,31200.0
1269,450,2024-12-13 22:42:18.901,2024-12-14 06:41:18.901,MOBILE,COMPLETED,2681,28740.0
1270,354,2024-12-22 01:07:53.803,2024-12-22 08:45:53.803,BROWSER,COMPLETED,4579,27480.0
1271,271,2024-10-18 15:09:11.436,2024-10-19 00:59:11.436,BROWSER,TIMEOUT,4044,35400.0
1272,216,2024-12-16 09:10:28.168,2024-12-16 10:51:28.168,MOBILE,TIMEOUT,2303,6060.0
1273,230,2024-06-28 22:48:08.919,2024-06-29 07:01:08.919,BROWSER,COMPLETED,2248,29580.0
1274,198,2024-11-03 15:16:09.451,2024-11-03 20:59:09.451,MOBILE,COMPLETED,4685,20580.0
1275,97,2024-12-26 14:24:46.395,2024-12-26 15:05:46.395,BROWSER,COMPLETED,2135,2460.0
1276,47,2024-06-29 17:41:28.239,2024-06-30 01:41:28.239,BROWSER,ABORTED,237,28800.0
1277,472,2024-10-24 04:36:43.080,2024-10-24 07:48:43.080,BROWSER,COMPLETED,3122,11520.0
1278,434,2024-12-23 09:22:24.179,2024-12-23 15:54:24.179,BROWSER,ABORTED,4116,23520.0
1279,108,2024-06-11 16:04:11.571,2024-06-11 19:30:11.571,BROWSER,COMPLETED,3856,12360.0
1280,442,2024-12-07 22:48:23.454,2024-12-08 04:46:23.454,BROWSER,TIMEOUT,1629,21480.0
1281,486,2024-08-25 21:16:12.910,2024-08-26 00:55:12.910,BROWSER,ABORTED,4470,13140.0
1282,147,2024-12-06 15:11:07.565,2024-12-06 17:20:07.565,BROWSER,TIMEOUT,2157,7740.0
1284,443,2024-12-30 18:24:20.411,2024-12-30 19:51:20.411,MOBILE,TIMEOUT,2203,5220.0
1285,396,2024-12-21 08:03:31.659,2024-12-21 16:04:31.659,BROWSER,TIMEOUT,4974,28860.0
1286,205,2024-12-03 06:45:14.939,2024-12-03 09:16:14.939,BROWSER,ABORTED,557,9060.0
1287,53,2024-10-29 22:32:23.607,2024-10-30 05:49:23.607,BROWSER,TIMEOUT,4180,26220.0
1289,47,2024-09-08 06:11:23.133,2024-09-08 07:54:23.133,MOBILE,TIMEOUT,2980,6180.0
1290,12,2024-12-09 13:42:02.268,2024-12-09 22:53:02.268,MOBILE,ABORTED,910,33060.0
